genre	key	timesignature	tempo	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24	t25	t26	t27	t28	t29	t30	t31	t32	t33	t34	t35	t36	t37	t38	t39	t40	t41	t42	t43	t44	t45	t46	t47 
Pop_Rock	9	4	117.954	32.902	64.009	57.977	57.751	61.266	38.643	21.836	24.487	50.173	61.615	39.672	38.253	11.342	13.819	20.161	31.404	60.921	36.262	53.058	16.499	28.418	25.803	37.789	11.825	72.169	-9.615	24.226	33.322	26.918	22.967	12.804	25.654	10.273	6.062	45.107	28.628	51.628	26.369	78.51	58.061	53.834	46.992	51.71	9.475	33.595	49.225	13.929	40.295
Pop_Rock	5	5	157.956	96.114	69.599	23.458	56.385	86.458	71.918	44.785	28.39	70.44	43.452	16.933	5.401	43.409	75.543	76.112	93.135	91.299	73.663	42.049	43.011	143.322	109.614	77.026	79.16	93.006	38.004	56.359	50.37	52.458	129.173	119.914	73.121	68.506	93.543	70.442	48.468	60.014	52.628	41.951	28.108	45.558	95.499	149.111	101.519	98.823	95.307	60.743	35.29
Pop_Rock	0	4	98.528	36.105	4.965	42.704	8.912	21.616	15.492	27.622	4.544	12.421	26.191	17.919	34.467	89.966	26.777	7.758	37.258	26.783	-3.207	-72.028	20.839	39.692	13.386	2.812	35.931	-23.672	83.354	30.403	-6.801	-35.59	-42.366	-20.824	-20.815	4.208	18.16	-6.666	-3.06	-75.373	-81.178	-43.513	-23.712	-4.482	12.505	-6.611	-9.368	-27.427	-11.004	-61.366	-110.939
Pop_Rock	0	4	42.525	-34.978	0.552	-13.185	-29.269	-13.353	-86.898	-21.107	-9.896	-11.726	15.543	-64.43	-27.516	-17.128	-14.253	-8.499	-60.751	-21.824	-102.993	-78.687	-81.495	-85.697	-53.18	-97.328	-79.897	-81.166	-81.276	-58.749	-87.903	-71.198	-86.956	-60.362	-35.674	-49.53	47.081	53.913	104.293	84.432	46.624	48.906	32.315	32.499	51.764	24.319	6.234	66.812	78.465	21.132	67.534
Pop_Rock	9	4	164.925	65.752	62.832	78.261	102.665	134.479	118.523	117.868	143.111	122.353	96.569	123.355	76.918	104.127	105.877	77.056	109.079	83.905	68.937	77.304	70.943	83.78	109.285	115.323	108.956	118.551	119.349	105.603	105.493	125.424	115.227	81.808	86.678	70.616	86.779	79.754	70.839	75.953	68.831	93.375	104.717	70.227	105.787	124.178	123.82	131.39	122.192	105.119	119.726
Pop_Rock	7	4	120.188	-13.718	-3.923	13.163	55.934	-70.002	80.312	-13.812	32.524	51.605	-122.512	-33.099	-107.752	-8.884	-7.116	24.58	-40.079	24.651	41.847	-10.924	73.102	28.463	132.74	60.501	114.484	37.844	67.926	55.66	14.082	-84.847	-30.38	-87.671	3.549	-52.734	-52.471	-60.143	14.665	-77.574	-35.73	-67.99	-19.878	-34.263	-54.051	-13.543	98.151	-39.371	26.416	4.938	0.645
Pop_Rock	1	4	119.813	143.803	118.164	31.148	47.968	69.298	118.97	89.756	64.01	59.801	102.069	124.03	66.615	103.023	64.302	45.3	62.159	46.041	77.89	35.322	104.179	96.727	50.291	31.827	74.917	69.394	61.181	63.965	33.295	94.935	53.668	66.5	202.555	204.021	77.721	74.581	84.353	107.915	170.339	125.133	94.482	116.313	73.893	97.273	79.809	118.632	37.636	137.072	76.363
Electronic	11	5	71.416	-71.004	60.613	8.203	-12.194	21.983	-31.791	11.663	-54.239	42.771	-0.401	-20.104	3.561	-28.546	-36.818	8.574	-40.778	46.272	7.65	19.993	-32.498	-13.58	-78.581	-10.621	-17.934	-78.291	-39.071	-89.775	-35.069	-59.641	-29.274	-62.093	19.084	-10.775	-9.172	-25.406	-89.123	-3.102	-13.498	-6.672	-61.955	-7.922	-74.019	2.673	-13.586	-53.462	-17.655	-14.317	-87.62
Country	1	4	99.124	-57.49	-67.499	108.593	14.708	-0.66	-69.126	-85.703	2.082	-30.885	-38.167	-57.464	48.007	-1.215	-60.44	-95.557	-51.017	13.619	-24.093	-14.192	64.772	12.371	48.361	29.962	32.762	-76.5	-36.407	-38.277	-96.88	-79.817	-84.822	26.898	-23.828	-79.806	-1.063	-14.852	29.882	5.156	-64.194	-74.556	-82.963	-53.515	-26.427	-11.819	-4.232	26.538	59.102	-2.639	9.663
Pop_Rock	2	4	142.88	68.555	34.551	27.796	35.459	61.342	47.569	77.189	50.641	57.037	33.535	140.731	60.666	21.06	26.015	52.035	43.884	16.258	4.837	-5.878	2.95	18.817	-0.234	-9.172	12.63	88.272	-1.864	-10.069	38.103	24.06	16.112	-23.538	-29.234	-21.524	-7.855	19.923	-29.657	-2.084	-5.367	1.843	-7.518	1.328	26.96	32.135	5.363	-15.609	-24.752	-27.186	-39.18
Pop_Rock	5	4	227.161	4.261	-12.556	48.862	19.947	8.004	2.34	-18.583	3.497	79.279	4.203	-16.432	28.375	-12.321	29.456	46.601	-16.832	14.204	57.915	18.889	-26.14	1.656	-15.803	5.222	55.545	74.634	53.279	26.891	5.311	-34.749	-23.304	9.217	4.675	28.651	36.858	33.374	37.493	8.729	5.937	6.938	-43.345	10.176	43.466	39.845	20.627	17.324	19.141	76.185	28.966
Pop_Rock	10	1	206.02	5.637	-67.695	-51.569	-10.685	-90.997	-9.473	-17.73	-24.457	-79.366	-81.208	-63.678	-3.389	-33.094	-63.019	-63.119	-19.194	-69.579	-72.238	-35.72	-28.376	-55.859	-59.497	-29.421	19.352	-8.974	-30.863	-65.496	22.514	-55.508	-20.368	-68.602	-1.197	-67.573	-49.855	-31.092	-82.124	-60.361	-35.465	21.218	18.949	22.921	8.098	8.159	-17.409	-24.287	-35.292	-39.783	11.519
Pop_Rock	2	4	132.611	9.995	41.895	35.39	60.31	28.041	8.874	34.118	47.966	29.214	47.797	47.59	24.559	2.085	4.142	8.354	20.084	42.07	42.321	52.048	40.033	32.49	34.065	52.269	69.858	77.3	75.294	63.265	77.141	71.206	72.667	66.63	40.593	55.067	43.674	78.105	52.071	86.56	59.936	46.991	59.329	46.082	51.602	73.269	59.683	64.66	77.063	92.608	70.556
Rap	7	4	97.98	-20.787	-6.863	9.554	-16.178	-25.782	-7.244	-2.697	-27.057	-24.263	-4.609	26.213	-3.126	-21.063	-26.303	-43.297	-30.371	-31.969	-84.137	-133.674	-20.056	-12.554	-12.052	-44.678	42.504	-8.951	-4.91	-29.534	-8.713	12.748	-42.676	-124.842	-23.787	-39.962	-36.924	21.712	4.131	-20.634	-34.507	-58.204	-3.975	-9.477	-52.263	-102.085	11.191	6.58	28.119	14.417	19.456
Jazz	1	3	99.556	-146.283	-127.264	-214.608	-208.905	-230.01	-220.932	-255.622	-233.045	-199.699	-197.92	-200.893	-214.271	-217.037	-205.791	-196.646	-174.822	-174.533	-189.788	-157.826	-163.47	-131.693	-205.653	-150.028	-95.48	-128.734	-195.306	-190.884	-143.647	-179.413	-121.133	-182.082	-182.201	-190.134	-211.728	-219.353	-217.238	-188.727	-232.04	-214.749	-238.007	-179.431	-224.848	-228.848	-231.502	-192.934	-191.169	-198.806	-206.186
Blues	11	4	129.583	70.239	5.334	16.024	-32.59	29.986	32.99	29.627	94.414	58.209	13.42	19.278	-13.204	-18.832	-15.795	45.185	96.866	36.042	-42.648	19.583	-31.638	-1.204	-8.217	27.763	91.713	66.872	-88.242	0.354	-40.136	-8.468	-48.413	25.473	72.442	42.994	25.222	33.439	-18.051	-1.635	-1.718	40.809	71.441	87.45	-12.218	-45.278	28.787	47.778	21.963	30.904	23.895
Pop_Rock	2	3	128.262	104.375	75.617	134.618	165.17	130.685	115.855	80.981	98.089	87.171	77.893	44.938	88.35	98.256	84.864	74.529	86.544	93.104	101.314	92.211	83.456	94.136	95.398	69.67	60.311	76.086	80.003	128.517	178.524	134.642	118.096	110.455	81.926	85.233	65.447	60.014	106.738	66.763	92.019	81.017	97.99	83.78	64.005	42.129	73.075	71.132	65.619	86.931	55.65
Country	3	3	96.243	30.789	44.675	27.872	6.333	16.41	39.449	49.037	25.258	-17.394	5.901	-3.74	-40.709	51.384	-2.619	10.615	-60.626	-32.157	-30.308	23.566	-28.279	-43.212	-23.679	-6.193	-3.528	-54.237	64.498	-10.865	22.818	-20.717	-13.165	28.864	-35.008	39.128	30.74	46.124	-1.403	3.582	-1.121	-8.269	47.298	-2.532	39.684	-5.968	72.812	-16.686	-0.223	-68.138	-42.56
Pop_Rock	7	4	70.09	-58.763	-48.31	-18.534	-69.552	-20.968	-48.919	-44.5	-55.1	-28.367	-49.151	-45.754	-54.698	-37.181	-35.523	-35.746	-26.14	-47.34	-38.013	-46.89	-36.351	-42.861	-36.556	-54.016	-19.305	-47.006	-32.276	-56.801	-45.162	-52.775	-24.285	-49.66	-31.389	-47.804	-36.81	-46.674	-51.985	-56.468	-39.73	-30.771	-71.894	-31.591	-59.607	3.519	-13.992	-14.829	-45.428	83.972	65.583
Pop_Rock	7	4	185.333	-96.054	-55.898	-147.848	-126.127	-58.399	-105.766	-31.325	50.765	91.889	-59.126	26.987	-140.006	-128.08	-48.768	-95.072	-53.5	-20.271	81.854	-57.586	-92.461	45.15	-43.862	-117.473	-46.963	-121.632	-126.499	-69.257	1.813	-15.844	105.712	-6.839	-38.14	-135.527	-53.758	-68.281	16.847	34.411	57.967	26.656	-38.086	-81.53	-58.749	-95.631	-50.144	-78.297	-88.12	-65.219	-13.268
Country	11	4	168.849	20.962	7.135	1.48	13.998	-3.77	5.515	40.191	26.221	-4.843	-24.785	-44.907	-44.963	6.505	-6.843	-20.803	12.159	32.166	-33.592	-18.837	-94.536	14.252	-22.836	-34.659	-47.008	-15.211	-27.403	-50.111	16.821	37.806	2.503	-23.035	-56.606	-59.618	-70.401	-27.92	-110.073	13.403	11.097	6.275	-19.769	32.023	3.284	39.795	26.337	-1.151	-15.434	-78.834	-82.052
Jazz	0	4	164.594	-52.63	-37.041	-77.818	-3.178	-101.915	-67.347	-47.038	-29.698	-92.421	-79.33	-101.928	18.373	-20.617	8.957	-27.23	-30.129	68.783	-66.135	-45.075	-26.909	-101.793	-69.037	-65.494	-46.012	-83.616	-14.535	-50.687	32.537	-53.147	-8.687	10.335	-32.496	-30.68	-76.616	-134.984	-60.351	-25.866	-131.381	-117.604	-83.196	-61.531	-14.904	-119.544	-37.235	-138.501	-19.765	-58.989	-62.708
Electronic	0	4	90.017	-68.853	-70.069	-65.806	-44.659	-1.401	-54.866	-61.588	7.9	-14.334	-33.932	-37.119	-36.728	-28.76	-63.426	-40.167	-30.356	-58.356	-63.572	-48.771	-89.361	-58.717	-90.772	-38.293	-53.218	-33.22	-63.556	-49.282	-23.7	-66.294	-29.575	-74.137	-48.663	-85.709	-64.61	-28.558	-42.815	-51.457	-59.102	-46.445	-45.456	-32.2	-12.884	-88.702	-110.502	-65.775	-100.666	-62.436	-36.997
Country	10	4	105.966	12.847	18.699	-25.474	-42.14	-27.209	-42.586	9.211	-34.602	-37.858	-11.633	15.173	9.751	26.005	-7.943	-8.162	81.335	-9.521	26.997	-32.876	7.352	-23.562	-27.058	-4.549	55.092	-55.241	29.472	-53.011	-43.206	-22.319	-32.868	-20.394	-6.973	-31.831	-64.228	-57.575	-16.242	-26.921	-20.68	-1.129	-17.201	-43.34	-68.556	-122.986	-69.583	-48.706	-46.871	-47.738	-62.018
Pop_Rock	1	4	110.972	27.302	40.403	32.429	50.213	46.183	36.254	39.753	89.577	47.463	34.02	64.132	47.777	41.546	56.395	48.79	53.027	61.262	85.31	66.635	35.08	54.363	52.659	16.041	55.863	46.192	39.324	63.834	64.172	29.326	32.947	25.719	53.149	47.533	56.52	84.865	50.081	64.525	32.192	51.871	63.702	69.031	35.426	32.497	32.109	43.555	44.244	45.291	42.957
Blues	2	3	114.681	3.633	-42.554	-39.265	-28.966	20.469	6.518	-18.893	-16.176	-10.284	-4.382	-20.344	-30.182	-9.652	-42.582	-26.411	-8.404	25.622	-14.101	-1.537	-15.585	-6.142	48.036	-51.82	-54.25	10.732	5.337	-4.694	-1.169	19.208	-45.524	-29.348	-3.814	-26.349	-46.695	-59.224	-82.454	-10.215	-69.14	-27.118	10.906	-43.541	-3.537	0.63	-25.953	-38.062	-61.71	2.789	-25.471
Pop_Rock	0	4	112.961	59.919	21.308	84.28	41.217	73.474	27.407	80.391	86.396	88.615	65.109	79.309	40.717	85.238	76.248	106.487	127.644	74.574	105.427	104.959	68.295	91.79	100.623	115.514	89.957	95.883	101.095	69.763	47.856	110.691	122.467	79.769	113.219	130.653	93.756	133.318	91.049	72.515	44.775	106.347	93.793	113.283	73.138	93.051	45.541	111.066	83.112	101.844	72.747
Pop_Rock	1	4	91.02	-4.826	-15.3	37.924	12.91	27.634	30.723	69.37	32.111	23.314	31.473	29.056	46.492	51.869	52.158	-2.345	-25.996	48.584	32.653	46.407	7.475	8.523	32.632	48.06	56.589	42.687	4.477	-56.026	10.462	20.366	24.341	15.202	83.278	29.963	64.232	36.94	63.443	-9.0	-23.579	54.469	15.023	39.392	31.009	61.866	23.228	25.622	45.435	37.315	53.746
Pop_Rock	11	4	121.744	-54.367	-35.141	-43.66	65.181	6.989	-34.369	72.845	-50.712	-57.205	-54.07	-4.8	-56.993	-70.852	31.766	-16.584	-31.341	27.402	19.657	-16.95	25.666	-63.545	1.629	83.565	-42.114	-47.87	-41.807	32.402	-37.093	37.661	16.193	-54.785	8.64	-40.484	-15.625	-48.53	-53.267	53.781	-14.954	-31.535	-41.661	-44.082	-61.438	-25.689	-30.45	61.505	44.92	37.198	28.435
Jazz	5	4	221.81	-26.713	-35.775	-30.69	1.885	-84.638	-19.145	12.34	-23.615	24.517	29.613	-26.411	-4.6	31.008	-10.239	9.382	-44.699	44.62	68.207	-87.479	-11.23	10.962	-15.798	7.155	28.492	-46.667	4.021	49.003	7.159	-24.967	-35.271	-95.744	-6.558	-4.775	-31.384	-7.909	-15.462	-4.894	-26.256	-6.084	19.114	-27.867	-51.653	-16.538	-16.23	-40.883	-24.215	-8.523	-10.917
Pop_Rock	2	4	180.12	10.81	4.154	11.934	26.061	31.49	40.47	17.714	21.772	12.546	13.942	11.714	10.851	17.372	20.242	9.076	-5.069	2.92	5.788	19.268	8.962	25.975	-8.12	-31.185	15.98	1.088	28.826	-17.801	0.04	12.238	-35.083	7.109	-10.606	19.198	13.999	34.752	34.799	27.268	14.695	21.033	39.006	24.08	11.36	40.515	24.51	21.325	49.191	43.048	37.37
Pop_Rock	2	3	153.396	-70.446	-116.128	-105.932	-116.826	-130.915	-103.74	-44.067	36.986	44.608	32.226	81.216	19.111	43.63	-73.164	-12.537	-10.021	33.271	-34.1	33.225	20.226	-18.871	-20.415	0.049	-54.571	-55.48	-31.75	24.859	-16.136	2.853	-20.978	-2.459	81.289	69.383	33.751	38.346	3.043	-10.573	-184.006	-55.02	-180.587	-140.334	-48.23	-30.947	-95.557	-142.209	-137.692	-108.941	51.35
Country	6	4	87.653	36.324	30.628	42.099	-12.874	21.323	-1.72	23.858	30.784	-11.993	11.447	-13.857	32.539	66.587	54.326	53.656	16.596	-10.13	46.61	34.72	-14.881	20.407	20.27	24.726	15.29	35.619	19.499	-1.967	28.499	22.222	43.184	13.014	24.536	2.038	13.991	-24.24	-11.562	-46.14	-33.04	36.397	-36.936	-0.102	-51.519	-1.909	-13.416	22.563	15.065	-12.912	-14.135
Country	10	4	141.553	-27.913	-26.792	-41.59	-44.552	-46.151	-29.88	-0.458	-80.982	-28.738	-22.021	-30.968	-32.718	-32.622	-71.155	-59.982	-101.105	-99.746	-25.338	-23.167	-24.798	-13.801	-63.596	-51.508	-76.145	-96.781	-78.503	-144.615	-88.457	-111.79	-52.208	-42.817	-43.818	-57.384	-64.222	-12.804	-47.686	-43.758	-8.362	-62.099	2.576	-74.278	-64.88	-22.671	-60.37	-90.958	-58.91	-79.105	-69.504
Pop_Rock	11	4	161.697	78.408	120.784	58.314	58.333	91.673	83.116	66.066	111.532	63.25	52.875	93.72	43.637	90.266	70.337	71.203	93.092	115.973	83.186	91.411	80.528	60.888	68.695	52.826	76.377	80.038	47.649	51.277	77.981	86.137	43.88	27.755	62.535	62.864	47.958	49.936	87.165	64.165	70.767	65.48	63.013	74.798	25.874	57.068	48.778	63.227	72.821	62.645	88.706
Pop_Rock	1	4	170.046	49.761	97.095	134.513	107.975	46.238	33.085	45.588	66.908	40.854	32.15	54.261	116.432	38.388	44.314	54.255	46.784	52.416	27.323	55.825	47.812	50.874	54.548	59.321	49.785	40.772	47.593	60.592	30.287	43.757	60.592	54.947	54.038	45.22	50.037	53.645	39.567	35.456	54.653	47.092	62.383	36.261	49.679	52.628	39.042	41.314	45.061	38.841	20.837
Pop_Rock	2	4	122.125	-3.195	0.345	-26.518	-16.3	-7.303	-4.547	22.589	28.635	35.595	34.165	39.085	29.386	24.152	42.042	35.371	35.195	84.512	65.223	57.223	59.931	79.323	73.546	87.632	103.479	85.56	86.06	79.71	84.744	71.359	66.341	63.072	94.724	78.116	63.791	67.049	101.519	78.1	54.872	45.99	40.834	53.28	67.653	67.771	76.171	75.095	83.936	86.792	67.954
Electronic	9	4	138.046	24.318	-57.788	145.413	73.368	44.302	27.543	-70.895	-52.582	1.091	22.897	-103.521	38.781	52.754	17.67	-13.756	-21.764	5.703	53.676	56.11	16.478	99.615	70.381	61.891	51.337	48.212	-12.188	-9.61	48.304	44.807	49.213	8.771	7.444	95.898	45.045	10.246	3.216	-54.995	-55.425	29.564	38.676	56.86	-17.008	-29.949	119.356	66.634	43.831	13.168	-56.684
Pop_Rock	0	1	145.26	22.577	50.453	82.536	23.546	35.124	33.409	23.144	15.748	29.048	15.615	40.045	33.589	29.32	27.711	29.047	25.764	21.966	76.225	52.495	45.518	53.603	29.188	30.186	48.858	15.506	27.706	39.811	33.468	121.569	100.698	21.237	29.219	45.122	7.468	3.797	6.987	41.145	83.093	87.427	77.059	-2.877	-10.249	73.259	59.869	89.969	49.277	34.142	3.505
Pop_Rock	9	1	115.277	95.807	113.079	58.259	55.997	20.758	19.404	40.786	11.046	8.333	-43.341	53.338	50.447	12.742	21.864	59.723	36.952	40.953	-0.449	17.704	-0.526	-1.562	13.555	-44.205	-6.138	-18.271	15.676	-37.319	31.401	69.752	45.748	56.874	41.878	41.003	76.489	17.445	7.471	-3.603	8.147	-26.171	3.504	-1.456	2.818	40.914	27.876	-9.295	18.651	3.05	48.734
Pop_Rock	6	4	85.141	35.154	4.278	-7.991	35.131	43.246	36.302	-13.774	22.501	42.274	39.647	43.435	36.46	58.934	77.959	84.026	24.593	-61.612	-45.495	-59.644	-96.752	-24.247	-41.715	32.178	47.227	26.697	106.74	21.448	108.445	5.42	4.51	-28.26	-37.131	-45.117	-45.758	2.112	138.165	26.443	-14.752	-51.033	-67.064	-28.313	-16.07	18.623	7.78	15.036	58.67	23.407	-1.548
Country	10	4	118.096	-12.799	44.635	-38.013	-4.825	-38.462	-66.235	-66.164	48.5	15.485	23.54	55.43	33.834	55.452	0.599	-78.675	-13.869	28.479	-47.773	-17.187	44.87	31.528	25.202	44.829	52.641	40.993	31.173	70.321	99.495	43.158	29.527	-7.869	60.386	41.43	9.356	-19.816	-18.347	-57.429	-6.663	34.73	-7.073	36.165	48.646	60.242	13.688	37.368	32.058	21.209	-39.248
Jazz	4	4	84.825	82.743	110.384	126.733	104.048	65.449	62.215	44.705	-3.76	70.148	22.065	34.682	67.205	64.574	78.04	59.542	39.768	20.126	67.525	76.133	46.45	48.315	66.117	92.512	64.075	36.519	51.991	47.709	91.575	54.473	75.037	68.111	105.964	110.729	52.337	-0.465	-5.847	7.917	28.708	36.614	72.711	120.579	88.909	122.194	97.309	99.104	139.944	61.111	101.585
Pop_Rock	7	4	190.631	88.251	82.983	39.854	102.059	83.644	79.108	69.969	70.426	63.096	39.57	43.627	53.905	81.282	108.835	62.71	100.282	52.591	33.237	35.066	7.34	13.397	54.838	-0.814	-8.842	5.07	-8.975	-17.893	45.359	100.992	82.674	53.626	62.227	106.799	75.036	68.833	72.81	68.972	95.355	100.094	97.796	86.228	90.632	90.83	118.647	85.322	95.783	118.89	76.709
Pop_Rock	5	1	223.62	31.964	0.664	7.023	0.708	9.267	-2.485	10.922	33.864	8.746	20.303	18.256	30.676	41.654	30.681	32.259	29.096	53.816	31.782	93.048	107.265	91.496	86.478	104.935	87.688	72.119	57.137	62.631	87.189	67.577	104.521	96.914	61.586	70.666	78.524	63.184	58.279	92.951	58.63	39.353	46.412	47.289	64.169	93.196	67.918	48.287	60.327	54.963	44.169
Pop_Rock	9	7	126.947	31.828	51.161	37.236	32.45	36.707	88.513	91.567	58.946	99.043	102.502	60.849	46.188	39.749	46.589	6.39	28.922	52.082	68.936	108.759	69.39	57.076	53.44	51.004	49.995	40.657	86.334	39.612	64.777	47.795	32.054	94.892	92.165	53.969	110.124	66.571	39.6	38.358	50.322	68.538	71.938	69.473	74.179	64.017	149.339	77.583	108.281	57.082	72.384
Pop_Rock	9	4	107.998	8.695	58.928	147.877	45.11	67.995	21.467	5.955	-21.275	58.173	18.875	2.123	-6.858	51.417	19.785	27.208	-4.723	113.729	82.853	19.646	58.161	21.937	-3.373	10.549	77.423	19.135	23.232	63.031	8.285	4.017	36.07	9.027	38.58	-8.407	-25.041	49.241	-18.696	-16.325	-22.563	-8.603	-22.529	11.923	13.174	28.671	-1.342	-6.492	13.026	3.839	67.858
Rap	6	4	88.878	27.075	55.303	103.402	60.209	39.872	55.209	12.455	43.263	39.743	50.514	-2.888	-12.283	-6.923	-20.429	-30.017	13.365	48.41	22.678	12.42	-11.038	38.027	-9.21	-1.154	0.251	-48.837	3.107	2.623	13.261	-2.835	15.962	-60.767	16.72	-10.297	63.383	54.503	12.991	-27.052	0.323	-7.861	14.462	24.768	13.303	10.139	30.549	-4.384	-14.809	26.41	-58.898
Pop_Rock	1	1	156.605	15.305	34.624	40.51	29.839	45.569	61.975	83.983	74.508	71.821	58.666	57.442	50.16	65.802	17.198	73.021	58.022	26.897	36.081	44.788	11.654	39.452	2.153	79.831	61.513	50.977	54.111	40.923	50.492	21.576	22.915	17.504	33.208	11.479	39.86	13.838	-4.992	-34.595	-48.614	-22.63	-17.585	-19.402	-29.602	-9.772	-46.064	-55.916	-49.459	-59.598	-56.287
Pop_Rock	8	5	112.352	6.243	-3.778	8.583	-48.897	10.499	2.432	33.555	-44.914	4.109	-6.397	23.024	-22.494	6.463	47.601	-12.922	4.342	-20.831	-0.168	-48.979	22.565	-27.282	6.782	82.644	-28.375	-18.661	41.565	17.081	-17.956	17.452	24.567	26.336	-0.74	6.7	11.203	-31.031	22.34	10.331	1.496	-29.987	19.238	63.191	26.786	46.561	63.781	17.356	23.404	-17.911	-18.776
Country	4	4	167.97	-54.554	32.686	9.482	23.956	137.078	-48.174	49.847	103.568	34.272	-52.781	-36.351	-21.88	29.342	36.317	12.977	-14.573	68.241	35.968	41.614	67.669	60.846	50.281	52.137	96.768	55.464	24.153	80.641	53.688	33.004	9.037	43.658	118.616	111.716	77.049	32.492	30.53	4.56	13.137	-0.86	48.746	9.97	69.555	-11.096	53.444	65.626	27.501	109.118	98.594
Pop_Rock	5	4	135.206	-100.052	-97.883	-108.696	-95.011	-90.597	-74.471	-62.895	-42.093	-72.995	-58.623	-27.341	21.267	-28.553	-80.424	-54.783	-77.863	-47.914	-42.885	-53.993	-58.392	-81.756	-70.24	-48.948	-92.744	-83.149	-78.791	-53.096	-51.071	-45.061	-90.702	-78.227	-87.946	-113.294	-105.831	-108.232	-91.665	-116.674	-119.05	-92.023	-115.611	-101.195	-74.038	-82.626	-85.759	-92.236	-105.949	-110.455	-110.888
Pop_Rock	5	4	92.186	63.437	49.97	24.041	10.266	-2.087	83.589	-10.403	13.538	-9.902	16.876	-64.531	-15.178	-31.555	30.066	34.119	-56.029	-19.739	-33.946	-48.391	-98.272	-28.778	-37.697	37.356	-1.424	-8.066	5.14	21.641	63.526	6.639	38.462	-19.182	-30.057	-19.541	-58.305	-59.838	-12.728	-37.912	-11.876	-6.751	-16.666	-25.273	-55.196	-2.212	-42.201	-36.07	-30.396	-20.139	4.543
Country	0	1	163.942	-65.343	-62.695	-48.643	-85.503	-83.788	-50.422	-48.233	-76.649	-51.9	-83.846	-11.605	-25.257	-54.972	-28.83	-72.106	-41.061	-21.916	-64.539	-2.813	25.143	3.069	7.211	-21.807	2.619	-31.242	-22.463	-9.542	-8.606	-20.298	-5.936	12.222	15.93	-10.307	-0.621	34.794	-6.632	-4.728	-14.458	-27.411	56.751	22.698	-19.56	-55.493	-37.505	-42.948	-64.794	-58.181	-95.163
Pop_Rock	11	4	135.415	67.655	41.543	20.758	19.253	10.408	-31.115	66.516	60.725	56.269	14.422	46.745	53.124	53.907	49.634	35.1	47.194	22.119	10.169	19.956	51.119	57.412	62.916	25.088	21.76	30.724	58.149	37.689	27.361	7.397	26.189	104.177	109.172	8.376	27.904	16.745	2.625	-30.473	8.757	84.143	60.507	70.687	54.625	61.383	69.784	76.898	62.314	49.8	58.337
Jazz	7	4	160.976	21.822	57.078	39.493	40.858	4.343	-15.833	35.147	23.148	2.682	-40.186	13.738	16.17	25.145	42.861	1.267	8.173	91.273	18.849	3.315	-38.527	-21.512	65.16	41.921	-3.013	6.817	93.44	123.842	88.246	90.066	-48.144	18.266	-6.398	51.991	56.218	-2.239	120.351	22.444	29.786	-0.951	-16.707	127.917	81.977	43.48	5.932	41.63	-10.444	15.133	42.976
Country	0	3	98.663	-40.386	14.287	10.697	0.22	64.629	-6.438	69.629	38.252	9.975	38.331	28.139	-24.826	-14.504	8.389	73.677	23.169	16.365	70.749	75.957	45.996	-0.093	1.373	38.523	9.163	3.07	-11.303	33.617	15.021	17.885	-15.879	17.454	-35.398	-52.779	-36.8	-60.857	-36.842	3.043	-3.833	-11.598	-19.131	48.732	66.482	62.26	67.493	71.624	63.797	66.001	-10.821
Pop_Rock	7	4	130.003	27.456	32.018	29.542	51.914	56.477	25.534	25.13	31.638	34.368	48.907	61.296	65.722	36.053	24.972	30.323	30.035	29.837	37.625	47.836	50.319	36.049	44.949	40.233	45.134	62.049	64.793	66.025	30.081	30.986	35.949	43.036	40.178	57.23	44.846	23.67	39.244	41.791	21.633	38.886	59.59	51.668	34.336	31.38	23.378	30.041	47.721	30.368	37.297
Jazz	9	4	187.406	-38.9	-49.116	-28.516	-33.585	-5.93	38.612	89.022	45.728	51.696	11.932	-0.667	16.439	4.266	3.281	115.592	79.019	-24.514	35.882	6.447	-22.318	10.325	17.682	107.322	25.198	17.085	-46.88	-40.918	-32.406	-25.104	-1.674	-52.15	13.64	-21.689	-27.289	45.774	-58.372	-60.348	-24.738	-25.715	-57.76	-5.418	-59.156	-21.802	-24.118	9.852	4.19	17.255	68.308
Pop_Rock	7	4	166.03	89.588	112.554	94.353	51.582	51.732	55.914	37.948	46.305	51.611	68.547	99.444	71.567	121.216	112.772	93.346	82.215	70.626	35.81	70.401	58.215	69.983	48.6	38.526	57.7	95.876	80.379	61.896	48.954	51.743	78.927	70.64	41.963	87.284	50.942	78.689	72.654	69.787	106.085	66.39	59.69	57.131	63.354	40.912	60.809	95.132	88.698	64.406	70.638
Jazz	11	4	176.18	20.744	51.762	29.504	7.818	-48.9	41.061	98.289	-18.193	118.395	117.396	108.249	-0.552	-21.451	20.965	113.631	77.552	73.976	79.607	34.127	25.48	38.541	-5.232	-2.29	51.997	24.85	5.488	21.724	11.873	59.333	5.748	16.642	24.883	12.625	28.345	34.802	41.967	21.474	18.495	64.42	46.051	8.373	13.395	24.001	-19.655	-13.944	48.071	35.719	-15.01
